"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Z2 Bike, Aerobic Strength Big Gear, 4 x 10 minutes","Bike","Warmup 10 minutes easy. Ride low end Zone 2, add some pickups in the warmup. Then ride 4 x 10 minutes at ""big gear"" efforts. Shift into a gear that lowers RPM to ~70-75 pedal strokes per minute. Focus on a smooth steady pedal strokes. Ride 6 minutes high cadence in between efforts. Cool down 10 min with high cadence Zones 1/2 riding. Target power: 250","2","","2018-04-17","","0","210","329","1516.579"," *04/17/2018 Keith Kruelskie: What is target power?*","2.00228142738342","0","","83","","125","141","","","0.680043740203475","92.39","120","0","0","0","0","","","","","","32","52","17","1","0","0","","","","","",""
"Low Z2 Aerobic Run","Run","Warmup 10 minutes easy. Run endurance pace in low Aerobic Zone 2. Breathing stays very comfortable! Walk some after the run. Cadence is 90+ steps per minute.","0.833333333333333","","2018-04-17","","9953.76953125","","",""," *04/18/2018 Keith Kruelskie: Hard to get HR up*","0.833968043327332","3.31500005722046","","88","","136","160","","","0.889499923102347","72.76","32","11","1","0","0","","","","","","","","","","","","","","","","",""
"Swim, test 100/400yd TT","Swim","Warmup as follows 500 easy 3 x 100 Freestlye (10 sec RI) 100 kick with board 100 swim with buoy 100 backstroke or breastroke Swim 6 X 50 descending to race pace (15 sec RI) Swim 100 ALL OUT for TIME Swim 200 nice and easy, take as long as you need to rest. Swim 400 ALL OUT for TIME!! Swim 3 X 200 Easy for cool down (20 sec RI) Record time in post-activity comments below.","0.833333333333333","2560.32006835938","2018-04-17","","2560.32006835938","","",""," *04/17/2018 Keith Kruelskie: 100 time: 1:11 400 time: 5:22*","0.690644726223416","1.02943414268883","","22","","","","","","0.788313352923941","33.83","","","","","","","","","","","","","","","","","","","","","",""
"Hip Stretching Routine","Other","Following these 8 exercises stretching the hips and core. Do not rush this. https://gmb.io/hip-mobility/ 1. Lying Hip Rotations 2. Piriformis Stretch 3. Butterfly 4. Frog 5. Kneeling Lunge 6. Traveling Butterfly 7. Squatting Internal Rotations 8. Pigeon","0.333333","","2018-04-17","","","","","","","0.333333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z1 Recovery Brick Run","Run","Transition from biking to running asap. Keep run in Zone 1. Keep cadence quick. Walk 5 minutes easy for cooldown.","0.25","","2018-04-18","","2640.71997070313","","",""," *04/19/2018 Keith Kruelskie: Avg HR: 110 Z1: below 135*","0.25543612241745","2.87199997901917","","84","","110","121","","","0.747148582179275","15.26","15","0","0","0","0","","","","","","","","","","","","","","","","",""
"Swim, Speed 50s + Strength","Swim","Warm up 300 swim 200 kick with fins 300 pull Swim 4 x 100 des 1-4 (15 seconds rest) Main Set: 20 x 50 swim done as: 4 sets of [1 x 50 sprint(15 sec RI), then 4 x 50 swim (10 sec RI)] * Try to find a send off interval that works. Rest 30 between each set Pull 2 x 400 with buoy (paddles optional) Cool Down Freestyle Drill of choice 300","1","3017.52001953125","2018-04-18","","3017.52008056641","","","","","0.834424727658431","1.00421386986221","","22","","","","","","0.768992892354541","37.94","","","","","","","","","","","","","","","","","","","","","",""
"Strength, core/upper body","Strength","Perform 20 minutes of core work and upper body exercises.","0.33333","","2018-04-18","","","","","","","0.33333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Long Endurance Run","Run","Start easy. Practice race day hydration, electrolyte replacement and fueling. If anything, negative split the run. All aerobic in zone 2. Not one step over. Stop early if the wheels feel like they are falling off.","2","25749.51171875","2018-04-19","","25848.759765625","","",""," *04/19/2018 Keith Kruelskie: Avg HR: 140. Chilly day and a bunch of unintended stoplights. Def Z2 effort*","2.06276798248291","3.48099994659424","","89","","140","162","","","0.923951839757032","198.58","52","32","5","0","0","","","","","","","","","","","","","","","","",""
"Swim, recovery [post-long run]","Swim","Warmup 400 easy 4 X 100 easy with buoy Warmup 4 X 50 Choice Stroke Swim 5 X 200 Easy with long recoveries (buoy optional) Drill 4 x 50 fingertip drag for 25, swim 25 Swim 2 X 50 breastroke/backstroke kick to loosen legs. Cool down easy 100 choice.","","2194.56005859375","2018-04-19","","2194.56005859375","","","","","0.605690558221605","1.00618321918181","","21","","","","","","0.770470454758264","27.7","","","","","","","","","","","","","","","","","","","","","",""
"Swim, Aerobic Strength 12 x 200 {4000}","Swim","Warmup 8x100 alt free / non-free, first four easy on 5s rest, last four steady on 10s rest 4x50 alt kick (back/side) / swim on 10s rest 8x50 alt drill (three stroke change/fists) / swim on 10s rest Main Set, 12x200 done as: 3x200 buoy breathing every 5th stroke on 20s rest steady 3x200 buoy and paddles (or band) breathing every 3rd stroke on 20s rest steady 3x200 descending buoy - steady on 10s rest, mod-hard on 20s rest, hard on 30s rest 3x200 no gear, building each 50, build to mod-hard (not hard) on 30s rest Cool down 4 x 50 non free","1.16666666666667","3658","2018-04-20","","3657.60009765625","","","","","0.999206672443284","1.0165548966745","","22","","","","","","0.77839532218542","47.13","","","","","","","","","","","","","","","","","","","","","",""
"Strength, core/upper body","Strength","Perform 20 minutes of core work and upper body exercises.","0.33333","","2018-04-20","","","","","","","0.333333333333333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Spin Class with Brittany","Bike","Spin Class!","0.75","","2018-04-20","","0","","","","","0.738581120967865","0","","","","130","161","","","0.608927195821683","30.11","33","4","1","0","0","","","","","","","","","","","","","","","","",""
"Hip Stretching Routine","Other","Following these 8 exercises stretching the hips and core. Do not rush this. https://gmb.io/hip-mobility/ 1. Lying Hip Rotations 2. Piriformis Stretch 3. Butterfly 4. Frog 5. Kneeling Lunge 6. Traveling Butterfly 7. Squatting Internal Rotations 8. Pigeon","0.333333","","2018-04-21","","","","","","","0.333333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z1 Recovery Brick Run","Run","Transition from biking to running asap. Keep run in Zone 1. Keep cadence quick. Walk 5 minutes easy for cooldown.","0.583333333333333","","2018-04-21","","6752.169921875","","","","","0.584518611431122","3.20900011062622","","90","","131","143","","","0.863187504570859","47.6","35","0","0","0","0","","","","","","","","","","","","","","","","",""
"Z1 Bike, Recovery","Bike","Easy bike in Active Recovery Zone 1. Do not force the pace at all!","1","","2018-04-21","","0","160","307","575.606","","1.00067591667175","0","","86","","106","121","","","0.528143458327935","27.68","60","0","0","0","0","","","","","","47","0","0","0","0","0","","","","","",""
"Z2 Brick Run","Run","Transition from biking to running asap. Keep run in Aerobic Zone 2. Keep cadence quick. Walk 5-10 minutes easy for cool-down.","0.666666666666667","","2018-04-22","","8405.2900390625","","",""," *04/23/2018 Keith Kruelskie: Avg HR: 148 Z2: 145-155 Felt great! Surprisingly not tired and could push!*","0.672444701194763","3.47199988365173","","88","","148","163","","","0.934135094234858","64.37","5","31","3","0","0","","","","","","","","","","","","","","","","",""
"Long Z1/Z2 Bike, half easy/half aerobic outside if possible","Bike","Warmup up 15 minutes easy. Ride half of today's ride easy in zone 1/low Z2 and the other half in Zone 2. Doesn't have to be done in two sections; just make the ride generally half easier than normal Z2 ride and the other half quality aerobic Cadence: 80-105 rpm, with cadence mostly in the upper 80s to 90s. Terrain: Flat to rolling RPE (1-10): 6","6","180246.578125","2018-04-22","","181032.296875","205","684","4392.344","","5.95742464065552","8.44099998474121","","88","","132","161","","","0.683554585136291","278.66","308","11","1","0","0","","","","","","83","117","34","18","9","0","","","","","",""
"Peak and Taper","Other","","","","2018-04-23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"The MACH 5 MONDAY ""CHECK-IN""","Other","The 5 in ""MACH 5"" refers to the five fundamental areas in life that affect athletic performance including training, health/rest, nutrition, balance, and mental/emotional. Please give me some details about the following 5 areas for today/last week: . 1) Training: how do you feel in general about your recent training and motivation? Feeling great. Workouts are going well. . 2) Health/Restoration: How many hours of sleep have you been getting the last few nights and how is the quality of your sleep? 7-8 Are you stretching? Yes Do you have any sniffles/sore throat/cough/abnormal fatigue, etc? No Do you have any problem areas, muscularly or otherwise? Just some dying toenails . 3) Nutrition, how has your nutrition been the last few days? Excellent, whole30 all the way What was your morning weight? A couple ribs . 4) Life/Balance: How has your life-balance of work/school/family/play/stress/etc been this last week? Girlfriend is feeling the stress of big weekend workouts, but is understanding. . 5) Mental/Emotional: how ya feeling in general? Anything affecting your training or racing that I should be aware of? Feeling great.","0.0833333333333333","","2018-04-23","","","","","","","0.0833333333333333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Swim, easy Aerobic Strength {2600}","Swim","Warm up 400 easy 8x50 alternating one high arm turnover drill, one swim normal 100 easy Main strength set: 6x200 pull with buoy done 2 sets of: #1 - easy, 20s rest #2 - moderate, 20s rest #3 - build, 20s rest 3 x 50 choice stroke and/or kick 200 free cool down","0.666667","2377.43994140625","2018-04-23","","2377.44006347656","","","","","0.653170836766561","1.0107076336927","","22","","","","","","0.774002054844933","30.29","","","","","","","","","","","","","","","","","","","","","",""
"Hip Stretching Routine","Other","Following these 8 exercises stretching the hips and core. Do not rush this. https://gmb.io/hip-mobility/ 1. Lying Hip Rotations 2. Piriformis Stretch 3. Butterfly 4. Frog 5. Kneeling Lunge 6. Traveling Butterfly 7. Squatting Internal Rotations 8. Pigeon","","","2018-04-23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z2 Aerobic Run + drills","Run","Warmup 10 minutes easy. Run Aerobic Zone 2 today. Include 6 x 50 meters of running drills toward the end of your run, but before the cool-down: 1) Heel Lifts (feet come right under the hips) 2) Grapevines, alternating one foot in front of the other 3) Fast Feet: focus on landing on the balls of your feet in very short and quick steps 4) Slow Skips: drive tall and slow, alternate arms 5) Backwards running (don't trip!) 6) High Knees Cool down 5 minutes easy.","1","","2018-04-24","","12280.490234375","","",""," *04/25/2018 Keith Kruelskie: Avg HR:144 Z2: 145-155*","1.00068032741547","3.40899991989136","","90","","144","168","","","0.924945780931927","94.83","22","23","8","0","0","","","","","","","","","","","","","","","","",""
"~Bike, Recovery/Easy Endurance {optional}","Bike","Warmup up 10 minutes easy. Ride easy at 60% effort Cool down 5 minutes easy. Cadence: 70-90 rpm Terrain: Flat RPE (1-10): 5-6","0.75","","2018-04-24","","0","166","243","448.845"," *04/25/2018 Keith Kruelskie: Hr: 122 Z1: 128 and lower 195W*","0.751946926116943","0","","86","","115","131","","","0.559687887062919","23.29","45","0","0","0","0","","","","","","23","2","0","0","0","0","","","","","",""
"Z3 Half Ironman Specific Swim","Swim","Warmup 8 x 50, first 4 easy, last 4 build within each 50 (10 sec RI) Swim 3 x 1000. First one is at half iron pace @85% Each one gets just a little faster. Pace it so that you can pick up the pace on each one, even if it's just by a second or two. 1 minute rest interval. RECORD times in log!!! Cool down 100 easy kick.","1","3200.39990234375","2018-04-24","","3200.40008544922","","",""," *04/24/2018 Keith Kruelskie: 14:35/14:37/15:02 Had a slight cramp in the third one. Lats and triceps actually felt this workout!*","0.881895561748081","1.00785686362322","","23","","","","","","0.771696337162118","40.53","","","","","","","","","","","","","","","","","","","","","",""
"3/20 Anaerobic/Aerobic LT Test","Bike","Warmup: 20 minutes easy in Zones 1 and 2. Ride 3 X 1 minute fast pedaling at 100rpm to get things moving. Ride 5 minutes easy. Perform the test on a relatively flat road or on an indoor trainer. Main Set: Ride 3 minutes ALL OUT BEST EFFORT. Ride easy 10 minutes. Rice 20 min Time Trial BEST EFFORT. Make both of these tests as steady as possible. Do not go too hard at the beginning so that you can't hold a steady effort. Ride any remaining time easy. Cool Down 110 minutes. Record your average heartrate and average normalized power (if using a powermeter) for both the 3 minute and 20 minute efforts.","1.5","","2018-04-25","","0","195","458","571.384"," *04/24/2018 Keith Kruelskie: I assume you mean cool down 10 minutes :P*","0.812650263309479","0","","87","","124","166","","","0.761000769368504","46.7","41","1","6","0","0","","","","","","32","5","1","0","7","0","","","","","",""
