"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Recovery/Aerobic (ZR/Z1) Transition Run, as you feel","Run","Start your T run within 10 minutes after the bike ride. Start the run in ZR and descend pace (if you feel good) throughout the run into Z1. Finish toward the top of Z1.","0.5","","2018-04-19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Master's Swim","Swim","Swim with your master's group and summarize what you did in the notes","0.866666666666667","2743.19995117188","2018-04-20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Recovery Run (ZR)","Run","Run duration @ ZR with a cadence of at least 88 steps per minute","0.5","","2018-04-20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Z1 Ride #5 (CAP Intervals)","Bike","Warmup 10-30 minutes @ZR/Z1 Main Set Ride 3 x 15 minutes at the top of your Z1, but not over. Allow 5 minute ZR recovery between the intervals. Cool Down Ride any remaining time in Z1","3","","2018-04-21","","96164.140625","","","","","3.86577701568604","6.90999984741211","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Transition Run (Z1)","Run","Start your T run within 10 minutes after the bike ride. Run duration at zone and make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout.","0.5","","2018-04-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MTB starts","MTB","Warm up @ZR/Z1 for 15-20 minutes. Then, from a full stop, go all out for 1 minute. Without stopping, settle in at Z2/Z3 HR for 10 minutes. Recover 15-20 minutes and repeat. This is best off road on a course which simulates the start of your next race.","2","","2018-04-22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Running","Run","","","","2018-04-22","","7842.64013671875","","","","","0.660943865776062","3.2960000038147","","83","","148","165","","","0.873131743649863","55.28","1","3","13","20","3","0","","","","","","","","","","","","","","","",""
"Leadville 100 MTB starts this week!","Other","","","","2018-04-23","see attached PDF for your histogram","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Master's Swim","Swim","Swim with your master's group and summarize what you did in the notes","1","2743.19995117188","2018-04-23","","2225","","","","","0.63487278090583","0.973292418598853","","21","","","","","","0.264346340007889","1.17","","","","","","","","","","","","","","","","","","","","","",""
"Core Work","Strength","3 Rounds of: - Crab Crunch X 12 right X 12 left X 12 middle - Superman, back extension, or TRX back extension X 12 - Planks: 3 minutes continuous (rotating between left side, ride side, face down, etc - use TRX if you have one)","","","2018-04-23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Bodywork DAILY!","Other","Body work: 10 min foam rolling followed by 10 min of stretching Foam Roll 10 min - Light foam rolling, spending approximately 1-2 minutes on each of the following: -Calves -Soleus -IT bands -Hamstrings -Gluteals -Adductors -Lower back -Scapular muscles. Spend extra time on any particularly tight/painful areas. Be very careful not to roll on joints, or other areas with thin soft tissue cover. Stretching: Focus on targeting the flexibility of the glutes, hamstrings, quads, calves, and hipflexors. Ease into all stretching activities with muscles that are already warmed up. Hold all stretches for at least 30s.","0.333333333333333","","2018-04-23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cycling","Bike","","","","2018-04-23","","39499.62890625","","","","","1.30348527431488","8.41800022125244","","81","","138","169","","","0.736660991695008","78.87","14","5","22","18","16","3","","","","","","","","","","","","","","","",""
"BST #2 (5s)","Bike","Warmup 30 min @ ZR/Z1 Main Set 3 X (5 min interval @ 55-60 RPM, 4 min easy recovery @ 90 rpm) **Use best sustainable effort through all intervals** Cooldown To final ride time @ ZR/Z1 (as you feel)","1.25","","2018-04-24","","37267.62890625","173","305","794.548","","1.27132844924927","8.14200019836426","","74","","122","159","","","0.677041973538079","57.21","36","17","9","6","9","0","","","","","33","9","22","1","15","0","","","","","",""
"Aerobic Transition Run (Z1)","Run","Start your T run within 10 minutes after the bike ride. Run duration at zone and make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout.","0.5","","2018-04-24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2018-04-24","","0","","","","","1.2371039390564","0","","76","","125","159","","","0.652996127636201","58.74","34","18","8","6","8","0","","","","","","","","","","","","","","","",""
"Body Weight","Other","Enter morning body weight as a metric; this is useful to track your overall body weight. To add as a metric click the + sign on the current day in your training peaks calendar and click ""Metrics"". Enter in your weight and save. If you are interested in working with one of our Registered Dietitians, check out our nutrition service here - http://www.qt2systems.com/athlete-nutrition-services/","","","2018-04-25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Run (Z1)","Run","Zone 1 Run. Make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout.","0.916666666666667","","2018-04-25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TRX (custom routine)","Strength","All exercises for 2 sets of 10 reps. Take 30 seconds between exercises. - Single Leg Squat - Sprinters Start - TRX Suspended Lunge - Hamstring Curl - Atomic Push-up - Side Plank (work up to 30 seconds each side) - Plank (work up to 30 seconds) - TRX Back Extentions - Single Arm Rotating Row - Swimmers Pull - Standing Y 2 sets of 12 reps of: -Monster Walk -Eccentric Calf Raises","0.5","","2018-04-25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cycling","Bike","","","","2018-04-25","","54467.12109375","","","","","1.7809202671051","8.49499988555908","","81","","143","217","","","0.774253378604931","119.98","11","12","27","25","17","14","","","","","","","","","","","","","","","",""
"Tempo Ride #2 (Z2 2 X 10 min reps @ low cad)","Bike","Warmup 25 min @ZR/Z1 Main Set 2 X 10 minutes at Z2 and a cadence of 70rpm with 5 min @ZR and 90rpm between each Cooldown To final ride time @ZR/Z1","1.25","","2018-04-26","","23121.490234375","","","","","0.82862251996994","7.75099992752075","","77","","127","153","","","0.644261318246166","37.92","18","15","11","6","0","0","","","","","","","","","","","","","","","",""
"Recovery/Aerobic (ZR/Z1) Transition Run, as you feel","Run","Start your T run within 10 minutes after the bike ride. Start the run in ZR and descend pace (if you feel good) throughout the run into Z1. Finish toward the top of Z1.","0.5","","2018-04-26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Lap Swimming","Swim","","","","2018-04-26","","1475","","","","","0.426090002059937","0.961291558752185","","21","","","","","","0.261108296113839","0.76","","","","","","","","","","","","","","","","","","","","","",""
"Master's Swim","Swim","Swim with your master's group and summarize what you did in the notes","1","2743.19995117188","2018-04-27","","1525","","","","","0.409666113323636","1.03371048514575","","21","","","","","","0.28078234475892","0.91","","","","","","","","","","","","","","","","","","","","","",""
"Recovery Run (ZR)","Run","Run duration @ ZR with a cadence of at least 88 steps per minute","0.583333333333333","","2018-04-27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Eccentric Calf Raises","Strength","Do 3 sets of 12 reps on each leg. Each rep is carried out by standing on the ball of your foot (on a step), lowering slowly with one leg over a 2-3 second period (full range of motion), and then lifting back to the top with both feet quickly. These will help strengthen and stretch your calves.","","","2018-04-27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Indoor Cycling","Bike","","","","2018-04-27","","0","","","","","2.70467829704285","0","","77","","125","149","","","0.636880048334772","124.59","60","27","62","13","0","0","","","","","","","","","","","","","","","",""
"Zwift - Watopia","Bike","","","","2018-04-27","","57184.08984375","162","364","1667.14","","2.84624457359314","5.57999992370605","","73","","123","149","","","0.63055794798995","108.78","73","27","61","15","0","0","","","","","86","8","47","31","8","0","","","","","",""
"Aerobic Z1 Ride #5 (CAP Intervals) + Z2","Bike","Warmup 10-30 minutes @ZR/Z1 Main Set Ride 3 x 15 minutes at the top of your Z1, but not over. Allow 5 minute ZR recovery between the intervals. Cool Down Ride any remaining time in Z1 but finish with the final 20 minutes at Z2!","3.5","","2018-04-28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Aerobic Transition Run (Z1)","Run","Start your T run within 10 minutes after the bike ride. Run duration at zone and make sure you descend the pace by getting faster throughout the workout. Start at the lower end of zone 1 and work your way toward the top by the end of the workout.","0.5","","2018-04-28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MTB starts and climbing","MTB","Warm up: 10-15 min @ZR/Z1 After warming-up simulate 2 brief starts from a standing position by going 20 seconds at near max effort with about 2 minutes of recovery spinning. Then go to a moderate to steep grade hill (6-8%) and do 4-5 x 3 minutes @Z2/Z3 effort. Recover for 3 minutes on the descent between each Cool down @ZR/Z1","2","","2018-04-29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Core Work","Strength","3 Rounds of: - Crab Crunch X 12 right X 12 left X 12 middle - Superman, back extension, or TRX back extension X 12 - Planks: 3 minutes continuous (rotating between left side, ride side, face down, etc - use TRX if you have one)","","","2018-04-29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
